POSTCODE,SUBURB,STATE,PO BOX,COUNTRY,LONG,LAT 
3478,TANWOOD,VIC,0,AU,143.3870415,-37.002216
3478,WARRENMANG,VIC,0,AU,143.2831569,-37.06634275
3478,YAWONG HILLS,VIC,0,AU,143.3867461,-36.47151653
3480,AREEGRA,VIC,0,AU,142.6762673,-36.24604183
3480,CARRON,VIC,0,AU,142.7500471,-36.27984363
3480,COPE COPE,VIC,0,AU,143.0724554,-36.46590785
3480,CORACK,VIC,0,AU,143.0262664,-36.18425498
3480,CORACK EAST,VIC,0,AU,143.058176,-36.15298034
3480,DONALD,VIC,0,AU,142.9401944,-36.31807966
3480,GIL GIL,VIC,0,AU,143.0409276,-36.32166578
3480,JEFFCOTT,VIC,0,AU,143.1383586,-36.31902453
3480,JEFFCOTT NORTH,VIC,0,AU,143.0680468,-36.26284609
3480,LAEN,VIC,0,AU,142.7922276,-36.4228172
3480,LAEN EAST,VIC,0,AU,142.9022516,-36.39815509
3480,LAEN NORTH,VIC,0,AU,142.8298044,-36.37862808
3480,LAWLER,VIC,0,AU,142.7556779,-36.36391732
3480,LITCHFIELD,VIC,0,AU,142.8348921,-36.29599307
3480,RICH AVON,VIC,0,AU,142.9077283,-36.44498562
3480,RICH AVON EAST,VIC,0,AU,142.8927444,-36.51748966
3480,RICH AVON WEST,VIC,0,AU,142.8149623,-36.5052598
3480,SWANWATER WEST,VIC,0,AU,143.0190489,-36.5182344
3482,MASSEY,VIC,0,AU,142.8635166,-36.21983732
3482,MORTON PLAINS,VIC,0,AU,142.9047694,-36.07793529
3482,WARMUR,VIC,0,AU,142.7549626,-36.08629196
3482,WATCHEM,VIC,0,AU,142.8751809,-36.1516229
3482,WATCHEM WEST,VIC,0,AU,142.7371813,-36.18375131
3483,BALLAPUR,VIC,0,AU,142.7503889,-35.97217301
3483,BIRCHIP,VIC,0,AU,142.9255757,-35.99336849
3483,BIRCHIP WEST,VIC,0,AU,142.8183404,-36.01325986
3483,CURYO,VIC,0,AU,142.7103409,-35.83639619
3483,JIL JIL,VIC,0,AU,142.9760877,-35.82188494
3483,KARYRIE,VIC,0,AU,142.8501274,-35.92608463
3483,KINNABULLA,VIC,0,AU,142.717926,-35.89832212
3483,MARLBED,VIC,0,AU,142.8577009,-35.81513102
3483,NARRAPORT,VIC,0,AU,143.0665385,-36.01959934
3483,WHIRILY,VIC,0,AU,142.9928621,-35.91997695
3485,BANYAN,VIC,0,AU,142.7946691,-35.61828509
3485,WATCHUPGA,VIC,0,AU,142.6899195,-35.76941567
3485,WILLANGIE,VIC,0,AU,142.8126666,-35.71593709
3485,WOOMELANG,VIC,0,AU,142.6313708,-35.6807288
3487,LASCELLES,VIC,0,AU,142.6066039,-35.55603257
3488,SPEED,VIC,0,AU,142.4309719,-35.40987775
3488,TURRIFF,VIC,0,AU,142.4522756,-35.47089941
3488,TURRIFF EAST,VIC,0,AU,142.5840716,-35.44759008
3489,TEMPY,VIC,0,AU,142.4251257,-35.31213987
3490,BIG DESERT,VIC,0,AU,141.4849679,-35.62103426
3490,BOINKA,VIC,0,AU,141.5665111,-35.15504205
3490,KULWIN,VIC,0,AU,142.593634,-34.98687583
3490,MITTYACK,VIC,0,AU,142.6222683,-35.15426089
3490,MURRAY-SUNSET,VIC,0,AU,141.4764416,-34.70931565
3490,OUYEN,VIC,0,AU,142.2686135,-35.09011954
3490,TORRITA,VIC,0,AU,141.9355862,-35.13686884
3490,TUTYE,VIC,0,AU,141.4802106,-35.19005697
3491,PATCHEWOLLOCK,VIC,0,AU,142.1875881,-35.43533412
3494,CARWARP,VIC,0,AU,142.1358857,-34.53009591
3494,COLIGNAN,VIC,0,AU,142.3393563,-34.53899882
3494,IRAAK,VIC,0,AU,142.2937953,-34.42719981
3494,NANGILOC,VIC,0,AU,142.3010217,-34.47847707
3496,CARDROSS,VIC,0,AU,142.1253617,-34.30721449
3496,CULLULLERAINE,VIC,0,AU,141.6487516,-34.2009139
3496,LINDSAY POINT,VIC,0,AU,141.0141214,-34.1191342
3496,MERINGUR,VIC,0,AU,141.2838781,-34.39637247
3496,MERRINEE,VIC,0,AU,141.8500275,-34.40127863
3496,NEDS CORNER,VIC,0,AU,141.3892723,-34.21289016
3496,RED CLIFFS,VIC,0,AU,142.2471339,-34.3427586
3496,SUNNYCLIFFS,VIC,0,AU,142.197721,-34.283777
3496,WERRIMULL,VIC,0,AU,141.5622134,-34.40888536
3498,IRYMPLE,VIC,0,AU,142.1687735,-34.25257151
3500,MILDURA,VIC,0,AU,142.124541,-34.20802391
3500,MILDURA WEST,VIC,0,AU,142.165565,-34.184549
3501,HATTAH,VIC,0,AU,142.4010149,-34.72585782
3501,KOORLONG,VIC,0,AU,142.0458992,-34.3147811
3501,MILDURA CENTRE PLAZA,VIC,0,AU,142.150996,-34.196245
3501,MILDURA SOUTH,VIC,0,AU,142.2770656,-34.533094
3501,NICHOLS POINT,VIC,0,AU,142.2145444,-34.21197341
3502,MILDURA,VIC,0,AU,142.124541,-34.20802391
3505,BIRDWOODTON,VIC,0,AU,142.0558553,-34.21150552
3505,CABARITA,VIC,0,AU,142.0855018,-34.20650753
3505,MERBEIN,VIC,0,AU,142.0475016,-34.16133673
3505,MERBEIN SOUTH,VIC,0,AU,142.0180501,-34.21977794
3505,MERBEIN WEST,VIC,0,AU,142.0072658,-34.16727208
3505,WARGAN,VIC,0,AU,141.8327562,-34.18968381
3505,YELTA,VIC,0,AU,142.0057784,-34.13486368
3506,COWANGIE,VIC,0,AU,141.3652548,-35.18819927
3507,WALPEUP,VIC,0,AU,142.0458686,-35.09925223
3509,LINGA,VIC,0,AU,141.6836158,-35.17368333
3509,UNDERBOOL,VIC,0,AU,141.8249151,-35.15327029
3512,CARINA,VIC,0,AU,141.0951146,-35.21426566
3512,MURRAYVILLE,VIC,0,AU,141.2062711,-35.1976497
3512,PANITYA,VIC,0,AU,141.0200955,-35.12099315
3515,MARONG,VIC,0,AU,144.1406293,-36.75189218
3515,SHELBOURNE,VIC,0,AU,144.0636842,-36.84708994
3515,WILSONS HILL,VIC,0,AU,144.0906718,-36.72899434
3516,BRIDGEWATER,VIC,0,AU,143.9594769,-36.63804141
3516,BRIDGEWATER NORTH,VIC,0,AU,144.0056289,-36.55193499
3516,BRIDGEWATER ON LODDON,VIC,0,AU,143.9407604,-36.60360882
3516,DERBY,VIC,0,AU,144.0238974,-36.65218668
3516,LEICHARDT,VIC,0,AU,144.073433,-36.67673959
3516,YARRABERB,VIC,0,AU,144.059257,-36.59285601
3517,BEARS LAGOON,VIC,0,AU,143.9514452,-36.33167908
3517,BRENANAH,VIC,0,AU,143.7059479,-36.55939212
3517,GLENALBYN,VIC,0,AU,143.7202505,-36.49284855
3517,INGLEWOOD,VIC,0,AU,143.8544056,-36.5971344
3517,JARKLIN,VIC,0,AU,143.9579647,-36.25321664
3517,KINGOWER,VIC,0,AU,143.7522609,-36.62268186
3517,KURTING,VIC,0,AU,143.8055943,-36.53788159
3517,POWLETT PLAINS,VIC,0,AU,143.8678171,-36.47136623
3517,RHEOLA,VIC,0,AU,143.685169,-36.64401175
3517,SALISBURY WEST,VIC,0,AU,143.9366306,-36.51550888
3517,SERPENTINE,VIC,0,AU,143.9828378,-36.42490365
3518,BERRIMAL,VIC,0,AU,143.4642004,-36.50098096
3518,BORUNG,VIC,0,AU,143.7801776,-36.29421562
3518,FENTONS CREEK,VIC,0,AU,143.5310769,-36.55616436
3518,FERNIHURST,VIC,0,AU,143.8668266,-36.22691035
3518,FIERY FLAT,VIC,0,AU,143.8105763,-36.41139661
3518,KURRACA,VIC,0,AU,143.6142347,-36.51994272
3518,KURRACA WEST,VIC,0,AU,143.5632943,-36.51056143
3518,MYSIA,VIC,0,AU,143.755067,-36.21367051
3518,NINE MILE,VIC,0,AU,143.467282,-36.44855935
3518,RICHMOND PLAINS,VIC,0,AU,143.4785574,-36.39916762
3518,SKINNERS FLAT,VIC,0,AU,143.5845896,-36.35324743
3518,WEDDERBURN,VIC,0,AU,143.598924,-36.4319886
3518,WEDDERBURN JUNCTION,VIC,0,AU,143.7081256,-36.42942777
3518,WEHLA,VIC,0,AU,143.6277753,-36.60894677
3518,WOOLSHED FLAT,VIC,0,AU,143.6593764,-36.32749531
3518,WOOSANG,VIC,0,AU,143.4493305,-36.31108684
3520,KINYPANIAL,VIC,0,AU,143.7960505,-36.34905224
3520,KORONG VALE,VIC,0,AU,143.7028874,-36.35749912
3521,PYALONG,VIC,0,AU,144.8589049,-37.11358835
3522,GLENHOPE EAST,VIC,0,AU,144.7011112,-37.07349322
3522,TOOBORAC,VIC,0,AU,144.7707378,-37.04394157
3523,ARGYLE,VIC,0,AU,144.7352264,-36.96522594
3523,COSTERFIELD,VIC,0,AU,144.7999788,-36.87344819
3523,DERRINAL,VIC,0,AU,144.643726,-36.88304599
3523,HEATHCOTE,VIC,0,AU,144.718104,-36.89564348
3523,HEATHCOTE SOUTH,VIC,0,AU,144.702706,-37.01630166
3523,KNOWSLEY,VIC,0,AU,144.6009614,-36.82914618
3523,LADYS PASS,VIC,0,AU,144.692426,-36.82067234
3523,MOORMBOOL WEST,VIC,0,AU,144.8589447,-36.80285148
3523,MOUNT CAMEL,VIC,0,AU,144.7468488,-36.80780145
3523,REDCASTLE,VIC,0,AU,144.8355224,-36.73771323
3525,BARRAKEE,VIC,0,AU,143.4522653,-36.26366905
3525,BUCKRABANYULE,VIC,0,AU,143.5246752,-36.2636266
3525,CHARLTON,VIC,0,AU,143.3356472,-36.28784882
3525,CHIRRIP,VIC,0,AU,143.1280301,-36.16805671
3525,GRANITE FLAT,VIC,0,AU,143.1316318,-36.21412082
3525,LAKE MARMAL,VIC,0,AU,143.5242077,-36.11326991
3525,NAREEWILLOCK,VIC,0,AU,143.4352679,-36.1567898
3525,TERRAPPEE,VIC,0,AU,143.5752659,-36.15500353
3525,WOOROONOOK,VIC,0,AU,143.2090169,-36.26202376
3525,WYCHITELLA,VIC,0,AU,143.617447,-36.26690598
3525,WYCHITELLA NORTH,VIC,0,AU,143.6297907,-36.2050324
3525,YEUNGROON,VIC,0,AU,143.3543719,-36.39782982
3525,YEUNGROON EAST,VIC,0,AU,143.4314013,-36.35901607
3527,BUNGULUKE,VIC,0,AU,143.363585,-36.05612018
3527,DUMOSA,VIC,0,AU,143.1832573,-35.9423125
3527,GLENLOTH,VIC,0,AU,143.3402973,-36.13250321
3527,GLENLOTH EAST,VIC,0,AU,143.4585578,-36.06262834
3527,JERUK,VIC,0,AU,143.4513232,-36.00182588
3527,NINYEUNOOK,VIC,0,AU,143.4213318,-35.95739202
3527,TEDDYWADDY,VIC,0,AU,143.3240251,-36.19508429
3527,TEDDYWADDY WEST,VIC,0,AU,143.2226665,-36.19667451
3527,THALIA,VIC,0,AU,143.0759174,-36.09929646
3527,TOWANINNY,VIC,0,AU,143.3553758,-35.85552157
3527,TOWANINNY SOUTH,VIC,0,AU,143.3340175,-35.94190647
3527,WYCHEPROOF,VIC,0,AU,143.2323137,-36.05657418
3527,WYCHEPROOF SOUTH,VIC,0,AU,143.1797072,-36.13810597
3529,KALPIENUNG,VIC,0,AU,143.2631437,-35.83744042
3529,NULLAWIL,VIC,0,AU,143.14056,-35.85771286
3530,CULGOA,VIC,0,AU,143.1209697,-35.70848906
3530,SUTTON,VIC,0,AU,142.9735632,-35.73285433
3530,WANGIE,VIC,0,AU,143.2608071,-35.691824
3530,WARNE,VIC,0,AU,143.1142153,-35.7845483
3531,BERRIWILLOCK,VIC,0,AU,142.9610632,-35.6470531
3531,BOIGBEAT,VIC,0,AU,142.9498752,-35.56370402
3533,BIMBOURIE,VIC,0,AU,142.7597738,-35.34035801
3533,LAKE TYRRELL,VIC,0,AU,142.8321862,-35.34801715
3533,MYALL,VIC,0,AU,142.7557043,-35.53651946
3533,NANDALY,VIC,0,AU,142.6795836,-35.31195018
3533,NINDA,VIC,0,AU,142.7247113,-35.44221562
3533,NYARRIN,VIC,0,AU,142.6707645,-35.38652166
3533,PIER MILAN,VIC,0,AU,142.6920283,-35.23730832
3533,SEA LAKE,VIC,0,AU,142.8944357,-35.49659404
3533,STRATEN,VIC,0,AU,142.5763552,-35.37975184
3533,TYENNA,VIC,0,AU,142.5758665,-35.32433058
3533,TYRRELL,VIC,0,AU,142.9911753,-35.43335314
3533,TYRRELL DOWNS,VIC,0,AU,142.9333891,-35.31350596
3537,BARRAPORT,VIC,0,AU,143.6715226,-36.00117487
3537,BARRAPORT WEST,VIC,0,AU,143.5539281,-36.01866325
3537,BOORT,VIC,0,AU,143.7419316,-36.13365684
3537,CANARY ISLAND,VIC,0,AU,143.8733368,-36.0104748
3537,CATUMNAL,VIC,0,AU,143.6183301,-36.07632496
3537,GREDGWIN,VIC,0,AU,143.6165589,-35.96014247
3537,LEAGHUR,VIC,0,AU,143.7989355,-35.98158751
3537,MINMINDIE,VIC,0,AU,143.7503207,-36.02154628
3537,YANDO,VIC,0,AU,143.8120437,-36.07383353
3540,CANNIE,VIC,0,AU,143.4983936,-35.75102341
3540,OAKVALE,VIC,0,AU,143.5432563,-35.93007045
3540,QUAMBATOOK,VIC,0,AU,143.527991,-35.83453606
3542,COKUM,VIC,0,AU,143.256864,-35.75467932
3542,LALBERT,VIC,0,AU,143.4442951,-35.65159574
3542,TITTYBONG,VIC,0,AU,143.363426,-35.75270861
3544,CHINANGIN,VIC,0,AU,143.1754083,-35.51717216
3544,GOWANFORD,VIC,0,AU,143.1906814,-35.41325756
3544,MURNUNGIN,VIC,0,AU,143.2411218,-35.61436535
3544,SPRINGFIELD,VIC,0,AU,143.1143327,-35.57476437
3544,ULTIMA,VIC,0,AU,143.279367,-35.48172548
3544,ULTIMA EAST,VIC,0,AU,143.3741381,-35.43230862
3544,WAITCHIE,VIC,0,AU,143.1080918,-35.38039799
3546,BOLTON,VIC,0,AU,142.9332077,-34.96252698
3546,CHINKAPOOK,VIC,0,AU,142.9483945,-35.18523339
3546,COCAMBA,VIC,0,AU,142.90531,-35.11080294
3546,GERAHMIN,VIC,0,AU,142.79978,-35.17251379
3546,MANANGATANG,VIC,0,AU,142.900021,-35.04346955
3546,TUROAR,VIC,0,AU,143.083572,-35.18009646
3546,WINNAMBOOL,VIC,0,AU,142.7675559,-34.96052245
3549,ANNUELLO,VIC,0,AU,142.8266758,-34.8659847
3549,BANNERTON,VIC,0,AU,142.7975738,-34.73960895
3549,HAPPY VALLEY,VIC,0,AU,142.7162344,-34.69805195
3549,LIPAROO,VIC,0,AU,142.5730301,-34.81830562
3549,ROBINVALE,VIC,0,AU,142.7540341,-34.61906009
3549,ROBINVALE IRRIGATION DISTRICT SECTION B,VIC,0,AU,142.789595,-34.612077
3549,ROBINVALE IRRIGATION DISTRICT SECTION C,VIC,0,AU,142.730687,-34.626246
3549,ROBINVALE IRRIGATION DISTRICT SECTION D,VIC,0,AU,142.75566,-34.636393
3549,ROBINVALE IRRIGATION DISTRICT SECTION E,VIC,0,AU,142.759585,-34.664554
3549,TOL TOL,VIC,0,AU,142.8257807,-34.65135987
3549,WANDOWN,VIC,0,AU,142.9427595,-34.82232378
3549,WEMEN,VIC,0,AU,142.6674403,-34.80419339
3550,BENDIGO,VIC,0,AU,144.2793902,-36.75701609
3550,BENDIGO SOUTH,VIC,0,AU,144.284263,-36.755513
3550,EAST BENDIGO,VIC,0,AU,144.3223257,-36.7398189
3550,FLORA HILL,VIC,0,AU,144.2956246,-36.78117613
3550,IRONBARK,VIC,0,AU,144.2636677,-36.75480149
3550,KENNINGTON,VIC,0,AU,144.3029476,-36.77124023
3550,LONG GULLY,VIC,0,AU,144.2582136,-36.74309712
3550,NORTH BENDIGO,VIC,0,AU,144.2804352,-36.73746156
3550,QUARRY HILL,VIC,0,AU,144.2802485,-36.77643375
3550,SANDHURST EAST,VIC,0,AU,144.2658673,-36.7347601
3550,SPRING GULLY,VIC,0,AU,144.2860877,-36.80020859
3550,STRATHDALE,VIC,0,AU,144.314839,-36.77652952
3550,WEST BENDIGO,VIC,0,AU,144.2481629,-36.75460276
3550,WHITE HILLS,VIC,0,AU,144.3019753,-36.72839971
3551,ARNOLD,VIC,0,AU,143.8595707,-36.67518974
3551,ARNOLD WEST,VIC,0,AU,143.7852858,-36.66917025
3551,ASCOT,VIC,0,AU,144.3345648,-36.70844846
3551,AXE CREEK,VIC,0,AU,144.3890922,-36.86059185
3551,AXEDALE,VIC,0,AU,144.524044,-36.76592936
3551,BAGSHOT,VIC,0,AU,144.3932897,-36.65275292
3551,BAGSHOT NORTH,VIC,0,AU,144.4137682,-36.58640518
3551,BENDIGO FORWARD,VIC,0,AU,145.4689942,-36.5587997
3551,CORNELLA,VIC,0,AU,144.772191,-36.68612373
3551,EMU CREEK,VIC,0,AU,144.3496992,-36.84597262
3551,EPPALOCK,VIC,0,AU,144.4605816,-36.85245829
3551,EPSOM,VIC,0,AU,144.30934,-36.69987004
3551,HUNTLY,VIC,0,AU,144.3242227,-36.65644003
3551,HUNTLY NORTH,VIC,0,AU,144.339481,-36.59046912
3551,JUNORTOUN,VIC,0,AU,144.3642362,-36.77058858
3551,KIMBOLTON,VIC,0,AU,144.503634,-36.9195155
3551,LAKE EPPALOCK,VIC,0,AU,144.5982185,-36.88282226
3551,LLANELLY,VIC,0,AU,143.8308413,-36.72546988
3551,LOCKWOOD,VIC,0,AU,144.1693404,-36.8114975
3551,LOCKWOOD SOUTH,VIC,0,AU,144.1428473,-36.87232738
3551,LONGLEA,VIC,0,AU,144.4242592,-36.75996974
3551,MAIDEN GULLY,VIC,0,AU,144.2075906,-36.75512429
3551,MANDURANG,VIC,0,AU,144.2947616,-36.82754716
3551,MANDURANG SOUTH,VIC,0,AU,144.2769233,-36.86163922
3551,MURPHYS CREEK,VIC,0,AU,143.7480529,-36.73554252
3551,MYOLA,VIC,0,AU,144.6389485,-36.62807214
3551,MYRTLE CREEK,VIC,0,AU,144.4059296,-36.93636806
3551,NEWBRIDGE,VIC,0,AU,143.9188243,-36.74487212
3551,PAINSWICK,VIC,0,AU,143.7284286,-36.79648536
3551,SEDGWICK,VIC,0,AU,144.3229331,-36.90237167
3551,STRATHFIELDSAYE,VIC,0,AU,144.3557852,-36.80426558
3551,TARNAGULLA,VIC,0,AU,143.8316134,-36.77733803
3551,TOOLLEEN,VIC,0,AU,144.6740971,-36.72086925
3551,WAANYARRA,VIC,0,AU,143.8178779,-36.81990204
3551,WELLSFORD,VIC,0,AU,144.3961813,-36.69853641
3551,WOODSTOCK ON LODDON,VIC,0,AU,144.0046083,-36.76496004
3552,BENDIGO,VIC,0,AU,144.2793902,-36.75701609
3555,BIG HILL,VIC,0,AU,144.2295887,-36.83553448
3555,GOLDEN GULLY,VIC,0,AU,144.2659034,-36.79188626
3555,GOLDEN SQUARE,VIC,0,AU,144.2527802,-36.77383278
3555,KANGAROO FLAT,VIC,0,AU,144.2418361,-36.80669965
3555,LANSELL PLAZA,VIC,0,AU,144.244432,-36.792655
3556,CALIFORNIA GULLY,VIC,0,AU,144.260805,-36.72865605
3556,CAMPBELLS FOREST,VIC,0,AU,144.1167536,-36.61315985
3556,EAGLEHAWK,VIC,0,AU,144.265687,-36.70663606
3556,EAGLEHAWK NORTH,VIC,0,AU,144.2567174,-36.68836607
3556,JACKASS FLAT,VIC,0,AU,144.2843736,-36.71849211
3556,MYERS FLAT,VIC,0,AU,144.1818593,-36.70435102
3556,SAILORS GULLY,VIC,0,AU,144.2323466,-36.70561496
3556,SEBASTIAN,VIC,0,AU,144.197935,-36.59451685
3556,WHIPSTICK,VIC,0,AU,144.269085,-36.65047943
3556,WOODVALE,VIC,0,AU,144.1905078,-36.64539963
3557,BARNADOWN,VIC,0,AU,144.526221,-36.64784539
3557,FOSTERVILLE,VIC,0,AU,144.4792903,-36.69687106
3557,GOORNONG,VIC,0,AU,144.4985014,-36.61498741
3557,MUSKERRY,VIC,0,AU,144.5832591,-36.68909402
3558,BURNEWANG,VIC,0,AU,144.6668594,-36.47798247
3558,COROP WEST,VIC,0,AU,144.75,-36.504303
3558,ELMORE,VIC,0,AU,144.5807224,-36.46629413
3558,HUNTER,VIC,0,AU,144.5139415,-36.43121364
3558,RUNNYMEDE,VIC,0,AU,144.6702395,-36.54452949
3559,AVONMORE,VIC,0,AU,144.5432453,-36.54428886
3559,BURRAMBOOT,VIC,0,AU,144.8317218,-36.53002718
3559,COLBINABBIN,VIC,0,AU,144.8004473,-36.60047637
3559,COROP,VIC,0,AU,144.7838022,-36.45910552
3559,GOBARUP,VIC,0,AU,144.8712631,-36.67769551
3561,BALLENDELLA,VIC,0,AU,144.6691947,-36.29345241
3561,BAMAWM,VIC,0,AU,144.604212,-36.27062707
3561,BONN,VIC,0,AU,144.7181934,-36.40526528
3561,DIGGORA,VIC,0,AU,144.5388488,-36.36160761
3561,FAIRY DELL,VIC,0,AU,144.741374,-36.32813053
3561,NANNEELLA,VIC,0,AU,144.7935899,-36.3303502
3561,ROCHESTER,VIC,0,AU,144.6805472,-36.36139936
3561,TIMMERING,VIC,0,AU,144.8780813,-36.34787755
3562,TORRUMBARRY,VIC,0,AU,144.5276924,-36.0463421
3563,LOCKINGTON,VIC,0,AU,144.5051495,-36.26812054
3564,BAMAWM EXTENSION,VIC,0,AU,144.6014151,-36.18096611
3564,ECHUCA,VIC,0,AU,144.7608564,-36.17262793
3564,ECHUCA SOUTH,VIC,0,AU,144.74663,-36.14051
3564,ECHUCA VILLAGE,VIC,0,AU,144.8205829,-36.14018982
3564,ECHUCA WEST,VIC,0,AU,144.6713553,-36.17565388
3564,KANYAPELLA,VIC,0,AU,144.8912184,-36.13146842
3564,PATHO,VIC,0,AU,144.4145229,-36.02605908
3564,ROSLYNMEAD,VIC,0,AU,144.529432,-36.13460564
3564,WHARPARILLA,VIC,0,AU,144.6333833,-36.09281475
3565,KOTTA,VIC,0,AU,144.5247168,-36.19160172
3566,GUNBOWER,VIC,0,AU,144.3541889,-35.95635475
3567,HORFIELD,VIC,0,AU,144.2134376,-35.89167615
3567,LEITCHVILLE,VIC,0,AU,144.3007293,-35.90647841
3568,BURKES BRIDGE,VIC,0,AU,144.3383078,-35.83002354
3568,COHUNA,VIC,0,AU,144.2429372,-35.77607249
3568,CULLEN,VIC,0,AU,144.157389,-35.78385583
3568,DALTONS BRIDGE,VIC,0,AU,144.2841374,-35.82331667
3568,GANNAWARRA,VIC,0,AU,144.1402669,-35.71750645
3568,KEELY,VIC,0,AU,144.2461727,-35.85583243
3568,MACORNA NORTH,VIC,0,AU,144.0817952,-35.84473066
3568,MCMILLANS,VIC,0,AU,144.1631987,-35.84890197
3568,MEAD,VIC,0,AU,144.124131,-35.8046097
3568,MINCHA WEST,VIC,0,AU,144.129171,-35.91443889
3568,WEE WEE RUP,VIC,0,AU,144.2913882,-35.8620786
3570,AUCHMORE,VIC,0,AU,144.0960686,-36.46869176
3570,DRUMMARTIN,VIC,0,AU,144.4075733,-36.43589272
3570,KAMAROOKA,VIC,0,AU,144.4209588,-36.51215381
3570,NEILBOROUGH,VIC,0,AU,144.2869092,-36.55829235
3570,RAYWOOD,VIC,0,AU,144.1850403,-36.51753984
3571,DINGEE,VIC,0,AU,144.2125615,-36.36517837
3571,KAMAROOKA NORTH,VIC,0,AU,144.313751,-36.40403457
3571,POMPAPIEL,VIC,0,AU,144.0820786,-36.36886521
3571,TANDARRA,VIC,0,AU,144.213958,-36.43849688
3572,MILLOO,VIC,0,AU,144.3770212,-36.35597228
3572,PIAVELLA,VIC,0,AU,144.319328,-36.299018
3572,PRAIRIE,VIC,0,AU,144.2110012,-36.2995972
3572,TENNYSON,VIC,0,AU,144.3757012,-36.29115348
3573,CALIVIL,VIC,0,AU,144.0841759,-36.25309928
3573,MITIAMO,VIC,0,AU,144.2397053,-36.21545936
3573,PINE GROVE,VIC,0,AU,144.4016003,-36.20976678
3573,TERRICK TERRICK EAST,VIC,0,AU,144.3801098,-36.11638405
3575,GLADFIELD,VIC,0,AU,143.9546845,-36.05871829
3575,JUNGABURRA,VIC,0,AU,144.2869554,-36.05642099
3575,LODDON VALE,VIC,0,AU,143.9464,-35.99749343
3575,MINCHA,VIC,0,AU,144.0632513,-35.99062255
3575,MOLOGA,VIC,0,AU,144.13005,-36.1574136
3575,PYRAMID HILL,VIC,0,AU,144.131972,-36.04940364
3575,SYLVATERRE,VIC,0,AU,144.2305411,-36.07704749
3575,TERRICK TERRICK,VIC,0,AU,144.2368587,-36.13466178
3575,YARRAWALLA,VIC,0,AU,144.0272086,-36.15571659
3576,DURHAM OX,VIC,0,AU,143.9142187,-36.12228333
3579,APPIN,VIC,0,AU,143.8684355,-35.87960169
3579,APPIN SOUTH,VIC,0,AU,143.8642848,-35.93070292
3579,BAEL BAEL,VIC,0,AU,143.7382105,-35.68709395
3579,BEAUCHAMP,VIC,0,AU,143.6250386,-35.62576908
3579,BENJEROOP,VIC,0,AU,143.8265644,-35.49295838
3579,BUDGERUM EAST,VIC,0,AU,143.6518422,-35.7701964
3579,CAPELS CROSSING,VIC,0,AU,143.9163619,-35.608994
3579,DINGWALL,VIC,0,AU,143.8420126,-35.81117204
3579,FAIRLEY,VIC,0,AU,143.8131182,-35.68332019
3579,GONN CROSSING,VIC,0,AU,143.9217391,-35.51142927
3579,KERANG,VIC,0,AU,143.9454988,-35.72461442
3579,KERANG EAST,VIC,0,AU,144.0140286,-35.77982721
3579,KOROOP,VIC,0,AU,144.0700933,-35.73542778
3579,LAKE MERAN,VIC,0,AU,143.7936733,-35.89477264
3579,MACORNA,VIC,0,AU,143.9894563,-35.93381592
3579,MEERING WEST,VIC,0,AU,143.7075247,-35.88556206
3579,MILNES BRIDGE,VIC,0,AU,144.0895225,-35.78985217
3579,MURRABIT,VIC,0,AU,143.939038,-35.54324205
3579,MURRABIT WEST,VIC,0,AU,143.8825988,-35.51000219
3579,MYALL,VIC,0,AU,144.0197548,-35.60071884
3579,MYSTIC PARK,VIC,0,AU,143.7320801,-35.56486749
3579,NORMANVILLE,VIC,0,AU,143.7322234,-35.80002116
3579,PINE VIEW,VIC,0,AU,143.659496,-35.7984004
3579,REEDY LAKE,VIC,0,AU,143.8757702,-35.66385442
3579,SANDHILL LAKE,VIC,0,AU,143.6894457,-35.73859535
3579,TEAL POINT,VIC,0,AU,144.0509066,-35.68005008
3579,TRAGOWEL,VIC,0,AU,143.9724251,-35.84485052
3579,WANDELLA,VIC,0,AU,143.8236382,-35.73725693
3579,WESTBY,VIC,0,AU,143.9682782,-35.63969447
3580,KOONDROOK,VIC,0,AU,144.0903607,-35.62956094
3581,LAKE CHARM,VIC,0,AU,143.8177283,-35.59437392
3583,TRESCO,VIC,0,AU,143.6898572,-35.50431196
3584,LAKE BOGA,VIC,0,AU,143.6469007,-35.44443992
3584,TRESCO WEST,VIC,0,AU,143.6323604,-35.5085682
3585,CASTLE DONNINGTON,VIC,0,AU,143.569439,-35.42531939
3585,CHILLINGOLLAH,VIC,0,AU,143.0437181,-35.27629155
3585,FISH POINT,VIC,0,AU,143.7305905,-35.45158359
3585,GOSCHEN,VIC,0,AU,143.4434004,-35.49076444
3585,KUNAT,VIC,0,AU,143.5379707,-35.51401476
3585,MEATIAN,VIC,0,AU,143.3553977,-35.57203563
3585,NOWIE,VIC,0,AU,143.255981,-35.32353249
3585,NYRRABY,VIC,0,AU,143.2238262,-35.2216101
3585,PIRA,VIC,0,AU,143.3635423,-35.24893447
3585,POLISBET,VIC,0,AU,143.1473395,-35.27926115
3585,SPEEWA,VIC,0,AU,143.5145112,-35.2208381
3585,SWAN HILL,VIC,0,AU,143.5117934,-35.36219192
3585,SWAN HILL WEST,VIC,0,AU,143.3980395,-35.35616986
3585,WINLATON,VIC,0,AU,143.7515487,-35.48284172
3586,BULGA,VIC,0,AU,143.3450826,-35.30481382
